COD_NDP,DECRETO_LU,DISTRITO,DIRECCION,PLANTA,UNIDADES_VUT,EXPEDIENTE_LU,TIPO,RESOLUCION_LU,EXPEDIENTE_LF,DECRETO  LF,RESOLUCION_LF
11001396,Conceder,Distrito de Centro,CALLE CARNERO 14,BAJA,1,350/2023/24935,VIVIENDAS DE USO TURÍSTICO,27/10/23,350/2023/34786,24/11/23,Conceder
11105282,Conceder,Distrito de Ciudad Lineal,CALLE SERVANDO BATANERO 49,BAJA,1,350/2023/25010,VIVIENDAS DE USO TURÍSTICO,21/11/23,350/2024/13688,27/09/24,Conceder
11069180,Conceder,Distrito de Carabanchel,CALLE PARADOR DEL SOL 12,BAJA,1,350/2023/25035,VIVIENDAS DE USO TURÍSTICO,20/10/23,,,
11105282,Conceder,Distrito de Ciudad Lineal,CALLE SERVANDO BATANERO 49,BAJA,1,350/2023/25108,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/00455,29/04/24,Conceder
20027706,Conceder,Distrito de Puente de Vallecas,CALLE PEÑA UBIÑA  29,BAJA,1,350/2023/25341,VIVIENDAS DE USO TURÍSTICO,18/09/23,350/2024/01756,04/03/24,Conceder
11002093,Conceder,Distrito de Centro,CALLE MESON DE PAREDES 53,BAJA,1,350/2023/25349,VIVIENDAS DE USO TURÍSTICO,02/04/24,350/2024/21740,04/09/24,Conceder
11000333,Conceder,Distrito de Centro,CALLE AMNISTIA 5,BAJA,4,350/2023/25352,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2025/12168,05/05/25,Conceder
11032757,Conceder,Distrito de Tetuan,CALLE MARTIRES DE LA VENTILLA 87,BAJA,1,350/2023/25362,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/35197,19/02/24,Conceder
11055461,Conceder,Distrito de Moncloa-Aravaca,CALLE OFELIA NIETO 21,BAJA,1,350/2023/25426,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2025/36866,05/12/25,Conceder
11010335,Conceder,Distrito de Arganzuela,CALLE MURCIA 24,BAJA,1,350/2023/25470,VIVIENDAS DE USO TURÍSTICO,16/11/23,,,
11007027,Conceder,Distrito de Centro,CALLE LORETO Y CHICOTE 4,BAJA,1,350/2023/25491,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/36706,28/12/23,Conceder
11053477,Conceder,Distrito de Moncloa-Aravaca,AVENIDA DOCTOR FEDERICO RUBIO Y GALI 69,BAJA,1,350/2023/25677,VIVIENDAS DE USO TURÍSTICO,27/05/24,,,
11109628,Conceder,Distrito de Ciudad Lineal,CALLE SIENA 11,BAJA,1,350/2023/25746,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2024/30170,12/11/24,Conceder
11012169,Conceder,Distrito de Retiro,CALLE DOCTOR ESQUERDO 73,BAJA,1,350/2023/25769,VIVIENDAS DE USO TURÍSTICO,20/09/24,350/2025/26509,26/09/25,Conceder
11002945,Conceder,Distrito de Centro,CALLE SALITRE 9,BAJA,1,350/2023/25780,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2025/30908,15/10/22,Conceder
11002869,Conceder,Distrito de Centro,CALLE ZURITA 41,BAJA,1,350/2023/25781,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/34856,24/11/23,Conceder
11010167,Conceder,Distrito de Arganzuela,CALLE FRAY LUIS DE LEON 10,BAJA,1,350/2023/25860,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2024/20310,14/08/24,Conceder
20009918,Conceder,Distrito de Chamartín,CALLE EUGENIO SALAZAR 52,BAJA,1,350/2023/25934,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2024/11701,22/04/24,Conceder
20107710,Conceder,Distrito de Arganzuela,CALLE MARTIN DE VARGAS 10,BAJA,1,350/2023/26017,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2023/36781,15/12/23,Conceder
11117415,Conceder,Distrito de Hortaleza,CALLE ANDRES OBISPO 35,BAJA,1,350/2023/26201,VIVIENDAS DE USO TURÍSTICO,15/01/24,350/2025/26935,03/11/25,Conceder
11008528,Conceder,Distrito de Arganzuela,CALLE ERCILLA 11,BAJA,1,350/2023/26228,VIVIENDAS DE USO TURÍSTICO,03/10/23,350/2024/09889,29/10/24,Conceder
11132460,Conceder,Distrito de Vicálvaro,CALLE HUERTA DEL CONVENTO 3,BAJA,1,350/2023/26256,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2023/36177,21/08/25,Conceder
11053303,Conceder,Distrito de Moncloa-Aravaca,CALLE VASCOS 21,BAJA,1,350/2023/26263,VIVIENDAS DE USO TURÍSTICO,29/04/24,,,
11119737,Conceder,Distrito de Hortaleza,CALLE SANTA ADELA 19,BAJA,1,350/2023/26293,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2023/38206,28/12/23,Conceder
11109410,Conceder,Distrito de Ciudad Lineal,CALLE SAMBARA 44,BAJA Y ENTREPLANTA,1,350/2023/26334,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2023/32250,03/11/23,Conceder
11084041,Conceder,Distrito de Usera,CALLE ANTONIO LOPEZ 140,BAJA,1,350/2023/26351,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2023/34053,17/11/23,Conceder
11107188,Conceder,Distrito de Ciudad Lineal,CALLE SAN TELESFORO 17,BAJA,2,350/2023/26362,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2023/31937,14/02/24,Conceder
11040510,Conceder,Distrito de Chamberí,CALLE SAGUNTO 11,BAJA,1,350/2023/26457,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2024/30515,17/10/24,Conceder
11077079,Conceder,Distrito de Carabanchel,CALLE THADER 7,BAJA,1,350/2023/26500,VIVIENDAS DE USO TURÍSTICO,03/10/23,,,
11029141,Conceder,Distrito de Tetuan,CALLE ARTISTAS 39,CUARTA,2,350/2023/26535,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/10114,20/06/24,Conceder
11008526,Conceder,Distrito de Arganzuela,CALLE ERCILLA 7,BAJA,1,350/2023/26663,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2024/02920,11/04/24,Conceder
11030430,Conceder,Distrito de Tetuan,CALLE PENSAMIENTO 24,BAJA,1,350/2023/26806,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2023/35948,08/03/24,Conceder
11122457,Conceder,Distrito de Hortaleza,CALLE OÑA 175,BAJA,1,350/2023/26817,VIVIENDAS DE USO TURÍSTICO,03/10/23,350/2024/06425,20/03/24,Conceder
20004472,Conceder,Distrito de Centro,CALLE RIBERA DE CURTIDORES 14,SOTANO,1,350/2023/26888,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/34767,20/05/25,Conceder
11040570,Conceder,Distrito de Chamberí,CALLE SAGUNTO 3,BAJA Y SOTANO,1,350/2023/26920,VIVIENDAS DE USO TURÍSTICO,03/10/23,350/2024/04365,20/03/24,Conceder
11071558,Conceder,Distrito de Carabanchel,AVENIDA MANZANARES 70,BAJA,1,350/2023/27019,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2024/05972,29/02/24,Conceder
11034447,Conceder,Distrito de Tetuan,CALLE GUINDOS 34,BAJA,1,350/2023/27059,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2023/36970,27/09/24,Conceder
11005958,Conceder,Distrito de Centro,CALLE MINAS 5,BAJA,1,350/2023/27107,VIVIENDAS DE USO TURÍSTICO,03/10/23,350/2024/20352,27/07/24,Conceder
11074722,Conceder,Distrito de Carabanchel,PASEO MARCELINO CAMACHO 47,BAJA,1,350/2023/27224,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/07749,20/05/24,Conceder
11104840,Conceder,Distrito de Ciudad Lineal,CALLE HERMANOS GOMEZ 36,BAJA,1,350/2023/27503,VIVIENDAS DE USO TURÍSTICO,19/12/23,,,
11022412,Conceder,Distrito de Chamartín,CALLE LUIS CABRERA 90,BAJA,1,350/2023/27619,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2023/32530,07/11/23,Conceder
11006885,Conceder,Distrito de Centro,CALLE ANDRES BORREGO 17,BAJA,1,350/2023/27654,VIVIENDAS DE USO TURÍSTICO,11/10/23,350/2024/16359,01/08/24,Conceder
11104016,Conceder,Distrito de Ciudad Lineal,AVENIDA MARQUES DE CORBERA 33,BAJA,2,350/2023/27668,VIVIENDAS DE USO TURÍSTICO,05/02/24,350/2024/36986,30/04/25,Conceder
11070317,Conceder,Distrito de Carabanchel,AVENIDA OPORTO 58,BAJA,3,350/2023/27722,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2023/35255,04/11/24,Conceder
11011149,Conceder,Distrito de Retiro,CALLE GRANADA 57,BAJA,2,350/2023/27730,VIVIENDAS DE USO TURÍSTICO,03/10/23,350/2024/01178,29/04/24,Conceder
11039570,Conceder,Distrito de Chamberí,CALLE GALILEO 34,BAJA,1,350/2023/27732,VIVIENDAS DE USO TURÍSTICO,28/09/23,350/2024/01224,22/01/24,Conceder
11039481,Conceder,Distrito de Chamberí,CALLE FERNANDO EL CATOLICO 6,BAJA,2,350/2023/27831,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2025/18787,17/07/25,Conceder
11107912,Conceder,Distrito de Ciudad Lineal,CALLE CENTENERA 22,BAJA,1,350/2023/27844,VIVIENDAS DE USO TURÍSTICO,05/02/24,,,
11022464,Conceder,Distrito de Chamartín,CALLE CONSTANCIA 36,BAJA,1,350/2023/27852,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2023/37344,28/12/23,Conceder
11027338,Conceder,Distrito de Chamartín,CALLE MAURICIO LEGENDRE 43,BAJA,2,350/2023/27855,VIVIENDAS DE USO TURÍSTICO,11/10/23,350/2023/35245,07/12/23,Conceder
11039481,Conceder,Distrito de Chamberí,CALLE FERNANDO EL CATOLICO 6,BAJA,1,350/2023/27935,VIVIENDAS DE USO TURÍSTICO,02/10/23,,,
11122381,Conceder,Distrito de Hortaleza,CALLE OÑA 25,BAJA,1,350/2023/27945,VIVIENDAS DE USO TURÍSTICO,11/10/23,350/2024/24060,23/09/24,Conceder
20168311,Conceder,Distrito de Tetuan,CALLE ORENSE 51,PRIMERA,1,350/2023/28050,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/13189,12/09/24,Conceder
11024147,Conceder,Distrito de Chamartín,CALLE SANCHEZ PACHECO 47,BAJA,1,350/2023/28151,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/35244,24/01/25,Conceder
11009955,Conceder,Distrito de Arganzuela,CALLE GENERAL LACY 40,BAJA,1,350/2023/28325,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2024/11609,29/04/24,Conceder
11039394,Conceder,Distrito de Chamberí,CALLE DONOSO CORTES 15,BAJA,1,350/2023/28345,VIVIENDAS DE USO TURÍSTICO,11/10/23,350/2024/04373,20/03/24,Conceder
11060569,Conceder,Distrito de Latina,CALLE SANTA URSULA 7,BAJA,1,350/2023/28364,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/28201,21/03/25,Conceder
11011435,Conceder,Distrito de Retiro,AVENIDA CIUDAD DE BARCELONA 111,BAJA,1,350/2023/28383,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/04867,17/10/24,Conceder
11065092,Conceder,Distrito de Latina,CALLE ILLESCAS 195,BAJA,1,350/2023/28389,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2023/31953,31/10/23,Conceder
11106520,Conceder,Distrito de Ciudad Lineal,CALLE GONZALO DE BERCEO 74,BAJA,1,350/2023/28422,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2023/31953,31/10/23,Conceder
11000835,Conceder,Distrito de Centro,CALLE ANGEL 12,BAJA,1,350/2023/28473,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/04034,09/02/24,Conceder
11008101,Conceder,Distrito de Arganzuela,CALLE JUAN DUQUE 40,BAJA,1,350/2023/28518,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/13780,09/09/24,Conceder
11008101,Conceder,Distrito de Arganzuela,CALLE JUAN DUQUE 40,BAJA,1,350/2023/28522,VIVIENDAS DE USO TURÍSTICO,31/10/23,350/2024/25473,24/10/24,Conceder
11014751,Conceder,Distrito de Salamanca,CALLE DUQUE DE SESTO 3,BAJA,2,350/2023/28551,VIVIENDAS DE USO TURÍSTICO,22/12/23,350/2024/21560,02/10/24,Conceder
11010333,Conceder,Distrito de Arganzuela,CALLE GENERAL LACY 12,BAJA,1,350/2023/28619,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/21115,16/07/24,Conceder
11002885,Conceder,Distrito de Centro,CALLE FE 13,BAJA,1,350/2023/28697,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/36701,13/12/24,Conceder
11138087,Conceder,Distrito de San Blas - Canillejas,CALLE NECTAR 45,BAJA,2,350/2023/28710,VIVIENDAS DE USO TURÍSTICO,31/10/23,350/2024/10094,20/06/24,Conceder
11010605,Conceder,Distrito de Retiro,AVENIDA CIUDAD DE BARCELONA 180,BAJA,1,350/2023/28728,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/32304,31/10/24,Conceder
11006684,Conceder,Distrito de Centro,CALLE NORTE 5,BAJA,1,350/2023/28961,VIVIENDAS DE USO TURÍSTICO,26/10/23,350/2024/16744,30/09/24,Conceder
11041600,Conceder,Distrito de Chamberí,CALLE BRETON DE LOS HERREROS 54,BAJA,1,350/2023/28986,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2023/38595,20/03/24,Conceder
11002452,Conceder,Distrito de Centro,CALLE JESUS Y MARIA 22,BAJA,1,350/2023/29038,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/04976,23/02/24,Conceder
11014794,Conceder,Distrito de Salamanca,CALLE LOPE DE RUEDA 15,BAJA,1,350/2023/29107,VIVIENDAS DE USO TURÍSTICO,13/11/23,350/2023/35879,19/02/24,Conceder
11038616,Conceder,Distrito de Chamberí,CALLE MELENDEZ VALDES 54,BAJA,4,350/2023/29169,VIVIENDAS DE USO TURÍSTICO,13/11/23,350/2023/38691,04/01/24,Conceder
